Time_ID,Hour,Minute
180,1200,03
181,200,18
182,800,20
183,700,40
184,800,02
185,500,52
186,900,35
187,100,05
188,800,55
189,100,34
190,400,23
191,100,29
192,100,16
193,600,35
194,700,13
195,500,09
196,800,59
197,200,09
198,300,18
199,1200,54
200,1000,48
201,600,17
202,400,28
203,400,47
204,400,45
205,400,41
206,900,47
207,900,54
208,1000,25
209,800,29
210,400,35
211,500,06
212,500,34
213,600,05
214,300,34
215,1200,49
216,100,18
217,900,27
218,200,02
219,1000,24
220,500,40
221,600,02
222,200,21
223,900,32
224,700,12
225,500,07
226,600,06
227,400,08
228,300,22
229,200,56
230,100,33
231,100,39
232,300,32
233,700,32
234,1000,17
235,900,38
236,1200,18
237,500,55
238,200,44
239,1200,56
240,800,53
241,1000,05
242,200,35
243,800,12
244,100,11
245,1000,47
246,1200,24
247,800,49
248,300,38
249,1200,37
250,500,14
251,900,22
252,1100,24
253,300,07
254,1000,21
255,400,19
256,200,07
257,500,23
258,300,43
259,400,04
260,1100,40
261,200,17
262,900,16
263,600,25
264,400,32
265,1100,29
266,400,02
267,200,16
268,1200,53
269,100,53
270,1100,26
271,1000,23
272,600,46
273,100,17
274,1100,21
275,600,32
276,1200,13
277,600,42
278,800,22
279,900,42
280,900,59
281,600,59
282,100,26
283,900,25
284,300,16
285,1100,13
286,1100,31
287,600,08
288,800,21
289,700,22
290,700,11
291,500,05
292,300,35
293,700,41
294,600,07
295,1200,17
296,900,43
297,1100,04
298,700,20
299,400,16
300,700,17
301,200,57
302,1100,41
303,700,58
304,600,03
305,100,19
306,900,51
307,100,51
308,1200,31
309,1000,49
310,900,34
311,200,31
312,200,24
313,100,54
314,700,55
315,300,12
316,1200,42
317,400,01
318,1000,35
319,100,03
320,300,51
321,1100,50
322,1000,32
323,1100,54
324,700,44
325,700,18
326,500,42
327,400,48
328,1100,05
329,1000,29
330,600,29
331,1100,01
332,600,37
333,1000,08
334,1200,27
335,500,11
336,900,55
337,400,37
338,1000,18
339,700,42
340,300,56
341,300,01
342,200,25
343,1100,18
344,800,35
345,200,22
346,900,04
347,700,36
348,300,17
349,900,56
350,700,51
351,700,46
352,500,41
353,1200,59
354,200,51
355,1200,46
356,200,11
357,1000,33
358,1000,22
359,900,09
360,500,58
361,1200,09
362,500,02
363,1100,42
364,300,33
365,100,49
366,100,52
367,1100,47
368,700,09
369,700,49
370,500,27
371,300,57
372,200,47
373,700,53
374,900,53
375,700,38
376,800,07
377,1100,14
378,200,38
379,300,27
380,1000,26
381,1000,36
382,700,21
383,300,52
384,900,33
385,1200,28
386,1100,25
387,400,11
388,500,24
389,200,34
390,1200,57
391,1000,39
392,600,47
393,500,47
394,500,22
395,1200,21
396,100,48
397,100,01
398,900,46
399,800,18
400,600,34
401,400,18
402,1100,58
403,1200,41
404,400,38
405,1000,56
406,500,38
407,1200,23
408,1200,04
409,100,06
410,200,06
411,100,07
412,700,06
413,900,48
414,600,23
415,1000,09
416,100,46
417,700,57
418,1100,33
419,100,27
420,1200,08
421,900,21
422,500,44
423,800,13
424,200,48
425,100,55
426,1000,51
427,500,28
428,1100,11
429,600,56
430,800,32
431,300,47
432,500,59
433,1200,22
434,600,19
435,800,58
436,1000,14
437,1200,12
438,1200,32
439,400,52
440,800,41
441,800,46
442,100,28
443,900,57
444,400,26
445,500,03
446,400,25
447,600,24
448,100,44
449,200,28
450,500,21
451,1100,23
452,100,22
453,200,04
454,300,46
455,100,37
456,200,33
457,1200,02
458,1000,19
459,1000,03
460,700,01
461,700,24
462,400,21
463,1200,16
464,700,14
465,1100,08
466,900,31
467,700,03
468,700,33
469,300,55
470,500,39
471,1000,16
472,1200,51
473,500,29
474,500,56
475,1100,52
476,400,54
477,700,43
478,1200,48
479,800,08
480,700,08
481,1100,22
482,400,29
483,1000,38
484,900,06
485,1100,59
486,600,48
487,800,37
488,800,42
489,600,36
490,800,44
491,100,13
492,1100,56
493,700,54
494,500,43
495,100,31
496,300,31
497,1100,44
498,100,47
499,100,02
500,900,52
501,1000,01
502,800,19
503,100,08
504,900,19
505,900,13
506,500,48
507,800,33
508,500,33
509,400,14
510,100,43
511,1000,52
512,800,31
513,500,53
514,1000,44
515,800,47
516,800,38
517,1100,09
518,900,36
519,800,56
520,700,29
521,600,58
522,600,18
523,300,08
524,200,08
525,1000,07
526,900,58
527,600,52
528,400,51
529,700,19
530,800,01
531,900,39
532,1100,38
533,600,44
534,200,39
535,200,53
536,1000,53
537,100,14
538,900,41
539,800,51
540,1100,12
541,1000,04
542,400,58
543,400,42
544,1000,57
545,800,17
546,400,36
547,200,12
548,1100,34
549,600,22
550,300,44
551,500,01
552,500,17
553,100,38
554,1000,43
555,800,52
556,700,56
557,300,23
558,1100,48
559,400,33
560,1200,36
561,800,28
562,1100,51
563,1000,02
564,900,28
565,700,39
566,200,42
567,800,06
568,700,37
569,300,03
570,300,06
571,200,41
572,800,11
573,200,23
574,300,24
575,800,26
576,800,03
577,600,53
578,100,41
579,1200,52
580,400,34
581,500,26
582,600,04
583,500,04
584,1100,28
585,100,21
586,800,43
587,1200,38
588,1000,06
589,500,49
590,500,12
591,500,51
592,1200,44
593,500,31
594,800,36
595,200,32
596,1200,06
597,100,23
598,1100,36
599,400,53
600,400,06
601,400,43
602,900,14
603,900,23
604,300,19
605,1200,47
606,600,21
607,100,04
608,400,31
609,400,46
610,100,59
611,700,48
612,900,08
613,600,57
614,400,57
615,600,27
616,1000,13
617,500,16
618,300,02
619,600,26
620,900,26
621,1100,37
622,200,36
623,800,39
624,300,28
625,1000,59
626,100,36
627,400,12
628,400,27
629,1200,58
630,1200,43
631,1000,46
632,600,38
633,100,56
634,200,01
635,300,42
636,400,13
637,800,48
638,600,51
639,800,54
640,1100,16
641,800,34
642,500,57
643,400,07
644,200,19
645,600,43
646,700,31
647,1000,54
648,600,14
649,300,39
650,1100,03
651,300,29
652,600,16
653,100,42
654,500,18
655,300,49
656,300,26
657,300,37
658,700,59
659,600,54
660,1100,39
661,900,17
662,200,13
663,900,49
664,100,57
665,1100,27
666,200,46
667,600,39
668,700,23
669,200,59
670,200,03
671,1200,29
672,1100,02
673,700,02
674,1200,39
675,100,24
676,800,09
677,300,21
678,300,09
679,100,58
680,1100,49
681,300,04
682,700,07
683,400,56
684,300,13
685,300,59
686,1100,53
687,300,58
688,1000,11
689,400,49
690,900,24
691,600,09
692,600,33
693,600,31
694,700,27
695,300,48
696,100,32
697,1100,57
698,1000,31
699,500,54
700,500,13
701,200,14
702,900,37
703,600,13
704,1100,17
705,1200,26
706,700,47
707,900,11
708,900,18
709,800,27
710,500,36
711,200,43
712,600,11
713,200,49
714,500,08
715,600,12
716,600,01
717,400,59
